author,bvid,coin,dynamic,mp3_paths,mp3_urls,mp4_paths,mp4_urls,title,url
WOTE逃离地球乐队,BV1oB4y1Y7Xi,22930,Bet On Me 首支现场版来啦！在渥太华的巡演太开心了，听说我们在B站获得了十万粉丝的奖杯！迫不及待想拥有！谢谢所有B站的小伙伴！！Bet on you guys!!,,"https://cn-hncs3-cmcc-v-02.bilivideo.com/upgcxcode/80/73/776807380/776807380_nb3-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578280&gen=playurlv2&os=bcache&oi=2028218539&trid=00003d27adcba39640b09c11cad8bd38bb8cu&mid=350014857&platform=pc&upsig=de795bc6b4161dc12aee0a72121415a9&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=6553&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=14900&logo=80000000",,"https://cn-hncs-cm-03-15.bilivideo.com/upgcxcode/80/73/776807380/776807380_nb3-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578280&gen=playurlv2&os=bcache&oi=2028218539&trid=00003d27adcba39640b09c11cad8bd38bb8cu&mid=350014857&platform=pc&upsig=680ed18b73730ba977d9f2d510a1d142&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=65514&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=188409&logo=80000000",Bet On Me 演出版来啦！在渥太华蹦蹦跳跳，音乐超有魔力！,https://www.bilibili.com/video/BV1oB4y1Y7Xi
WOTE逃离地球乐队,BV1oB4y1Y7Xi,22930,Bet On Me 首支现场版来啦！在渥太华的巡演太开心了，听说我们在B站获得了十万粉丝的奖杯！迫不及待想拥有！谢谢所有B站的小伙伴！！Bet on you guys!!,,"https://xy36x136x5x86xy.mcdn.bilivideo.cn:4483/upgcxcode/43/23/781222343/781222343_nb3-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578284&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001eab09cdcf6784e0ebab610aa90337150u&mid=350014857&platform=pc&upsig=78640a188350518d34f4da262a90609d&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=9002126&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=40044&logo=A0000100",,"https://xy36x136x5x85xy.mcdn.bilivideo.cn:4483/upgcxcode/43/23/781222343/781222343_nb3-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578284&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001eab09cdcf6784e0ebab610aa90337150u&mid=350014857&platform=pc&upsig=4b7eb9856843ed803ba051cfe8366f9f&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=9002126&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=254598&logo=A0000100",Bet On Me 演出版来啦！在渥太华蹦蹦跳跳，音乐超有魔力！,https://www.bilibili.com/video/BV1oB4y1Y7Xi
author,bvid,coin,dynamic,mp3_paths,mp3_urls,mp4_paths,mp4_urls,title,url
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://cn-hncs-cm-03-16.bilivideo.com/upgcxcode/46/72/777377246/777377246-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578447&gen=playurlv2&os=bcache&oi=2028218539&trid=0000b8ad7eecc78647eb81dd42e910ba75f1u&mid=350014857&platform=pc&upsig=be4aeb7ba063ca860903c43a2d9717d3&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=65515&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=38911&logo=80000000",,"https://cn-hncs3-cmcc-v-04.bilivideo.com/upgcxcode/46/72/777377246/777377246-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578447&gen=playurlv2&os=bcache&oi=2028218539&trid=0000b8ad7eecc78647eb81dd42e910ba75f1u&mid=350014857&platform=pc&upsig=c894245f0cd75e1d0913f38a681b32db&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=6555&bvc=vod&nettype=0&orderid=0,2&agrr=0&bw=329211&logo=80000000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://xy39x164x101x180xy.mcdn.bilivideo.cn:4483/upgcxcode/09/79/778807909/778807909-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578449&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001d936e7c0ebcb426eba094634afa65077u&mid=350014857&platform=pc&upsig=69c1fc88837b05d72b426d862024fbb2&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000261&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=16283&logo=A0002000",,"https://xy218x204x15x111xy.mcdn.bilivideo.cn:4483/upgcxcode/09/79/778807909/778807909-1-30064.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578449&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001d936e7c0ebcb426eba094634afa65077u&mid=350014857&platform=pc&upsig=3680b3474809811205ef38f596c34b4c&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000274&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=192963&logo=A0002000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://xy218x204x15x117xy.mcdn.bilivideo.cn:4483/upgcxcode/75/24/779742475/779742475_nb3-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578453&gen=playurlv2&os=mcdn&oi=2028218539&trid=000194772cb2d2b94b93bdcf030e1e76be08u&mid=350014857&platform=pc&upsig=a9107e6415a22c0041523c721c64ed6f&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000274&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=40262&logo=A0002000",,"https://xy39x165x139x20xy.mcdn.bilivideo.cn:4483/upgcxcode/75/24/779742475/779742475_nb3-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578453&gen=playurlv2&os=mcdn&oi=2028218539&trid=000194772cb2d2b94b93bdcf030e1e76be08u&mid=350014857&platform=pc&upsig=5c418a43bdaf589447f2f82590dd6348&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000252&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=307307&logo=A0002000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://xy111x59x243x171xy.mcdn.bilivideo.cn:4483/upgcxcode/60/27/776612760/776612760-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578457&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001dca1e20977da4dcb96e094372d1d56c4u&mid=350014857&platform=pc&upsig=a88f1402c2e46d0b4dc6ac7b3b3da560&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000260&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=39996&logo=A0002000",,"https://xy39x164x101x184xy.mcdn.bilivideo.cn:4483/upgcxcode/60/27/776612760/776612760-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578457&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001dca1e20977da4dcb96e094372d1d56c4u&mid=350014857&platform=pc&upsig=50219f047539a14f958e2fa7d25e0b50&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000261&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=276311&logo=A0002000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://xy36x133x41x170xy.mcdn.bilivideo.cn:4483/upgcxcode/22/94/780449422/780449422_nb3-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578461&gen=playurlv2&os=mcdn&oi=2028218539&trid=00014e674f5e15ec43ce99b48a581e157e01u&mid=350014857&platform=pc&upsig=de82ec254db5f49a76a13bd1ba01f084&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=6000208&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=16458&logo=A0000020",,"https://xy36x133x41x170xy.mcdn.bilivideo.cn:4483/upgcxcode/22/94/780449422/780449422_nb3-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578461&gen=playurlv2&os=mcdn&oi=2028218539&trid=00014e674f5e15ec43ce99b48a581e157e01u&mid=350014857&platform=pc&upsig=3df193232baba510ff85ce10848d9559&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=6000208&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=52089&logo=A0000020",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://xy218x204x15x115xy.mcdn.bilivideo.cn:4483/upgcxcode/55/99/781249955/781249955_nb3-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578466&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001a13965163c9441b79b8fc50c41452c71u&mid=350014857&platform=pc&upsig=182aa6ce5d7a8ab20d88339b7df5e4d2&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000274&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=39936&logo=A0002000",,"https://xy218x204x15x117xy.mcdn.bilivideo.cn:4483/upgcxcode/55/99/781249955/781249955_nb3-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578466&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001a13965163c9441b79b8fc50c41452c71u&mid=350014857&platform=pc&upsig=e24ed77517563f768fe2cc5776cf598a&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000274&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=163211&logo=A0002000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://cn-hncs3-cmcc-v-04.bilivideo.com/upgcxcode/36/28/780052836/780052836-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578469&gen=playurlv2&os=bcache&oi=2028218539&trid=000040bf2249552147c7bc113e17f696442au&mid=350014857&platform=pc&upsig=5796599f7e1619679e538afb8e76a3ca&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=6555&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=39891&logo=80000000",,"https://xy39x165x139x28xy.mcdn.bilivideo.cn:4483/upgcxcode/36/28/780052836/780052836-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578469&gen=playurlv2&os=mcdn&oi=2028218539&trid=000140bf2249552147c7bc113e17f696442au&mid=350014857&platform=pc&upsig=495a6993c2f12b5f791ff8f18dace899&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000262&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=91312&logo=A0002000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://xy36x136x5x80xy.mcdn.bilivideo.cn:4483/upgcxcode/68/85/780808568/780808568_nb3-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578473&gen=playurlv2&os=mcdn&oi=2028218539&trid=00010677c5499df54bdcb290c1c92ba3622bu&mid=350014857&platform=pc&upsig=f855328475fc56b5bb6b72b563962e46&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=9001675&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=39994&logo=A0000100",,"https://xy39x165x139x26xy.mcdn.bilivideo.cn:4483/upgcxcode/68/85/780808568/780808568_nb3-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578473&gen=playurlv2&os=mcdn&oi=2028218539&trid=00010677c5499df54bdcb290c1c92ba3622bu&mid=350014857&platform=pc&upsig=e185d57f875db9449fa1c432bb5dfdbe&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000262&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=106307&logo=A0002000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://cn-hncs3-cmcc-v-04.bilivideo.com/upgcxcode/02/05/780560502/780560502-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578477&gen=playurlv2&os=bcache&oi=2028218539&trid=0000c54f44e2910047a88a20ef244bcf18b8u&mid=350014857&platform=pc&upsig=833ce76330dc52bee8e36dd55b82bae2&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=6555&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=40058&logo=80000000",,"https://xy39x164x101x186xy.mcdn.bilivideo.cn:4483/upgcxcode/02/05/780560502/780560502-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578477&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001c54f44e2910047a88a20ef244bcf18b8u&mid=350014857&platform=pc&upsig=ef6de673a73cd95b76da07a7d1e3fcc4&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000261&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=326840&logo=A0002000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://xy111x59x243x166xy.mcdn.bilivideo.cn:4483/upgcxcode/31/17/777921731/777921731_u1-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578481&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001299ec47e124e4474bc458bef39baa5a9u&mid=350014857&platform=pc&upsig=79ec238785d77b72ea57d92819182b9c&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000260&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=40645&logo=A0002000",,"https://cn-hbwh-cm-01-03.bilivideo.com/upgcxcode/31/17/777921731/777921731_u1-1-30080.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578481&gen=playurlv2&os=bcache&oi=2028218539&trid=0000299ec47e124e4474bc458bef39baa5a9u&mid=350014857&platform=pc&upsig=7f1bac5bfc2b9c26ef853810202ffd9d&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=10199&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=270541&logo=80000000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://cn-hbwh-cm-01-04.bilivideo.com/upgcxcode/23/62/778176223/778176223-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578485&gen=playurlv2&os=bcache&oi=2028218539&trid=0000de5502f94cb24de5a3ebbfd0ea4ef874u&mid=350014857&platform=pc&upsig=5a5f1f7f950c6389fefef773bcb991be&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=10200&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=16647&logo=80000000",,"https://cn-hbwh-cm-01-04.bilivideo.com/upgcxcode/23/62/778176223/778176223-1-30064.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578485&gen=playurlv2&os=bcache&oi=2028218539&trid=0000de5502f94cb24de5a3ebbfd0ea4ef874u&mid=350014857&platform=pc&upsig=82195f72e43a26627c7fa98bdbb30ca1&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&cdnid=10200&bvc=vod&nettype=0&orderid=0,2&agrr=0&bw=25322&logo=80000000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
小姜的路吃日记,BV1jY4y1E7ib,3816,,,"https://xy39x164x101x175xy.mcdn.bilivideo.cn:4483/upgcxcode/92/23/780352392/780352392-1-30280.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578489&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001d71e2836b7114aedaa1134a49f08fa61u&mid=350014857&platform=pc&upsig=b80e13558a0f8f68a124bf095f99a55e&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000250&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=16369&logo=A0002000",,"https://xy39x164x101x173xy.mcdn.bilivideo.cn:4483/upgcxcode/92/23/780352392/780352392-1-30064.m4s?e=ig8euxZM2rNcNbdlhoNvNC8BqJIzNbfqXBvEqxTEto8BTrNvN0GvT90W5JZMkX_YN0MvXg8gNEV4NC8xNEV4N03eN0B5tZlqNxTEto8BTrNvNeZVuJ10Kj_g2UB02J0mN0B5tZlqNCNEto8BTrNvNC7MTX502C8f2jmMQJ6mqF2fka1mqx6gqj0eN0B599M=&uipk=5&nbs=1&deadline=1658578489&gen=playurlv2&os=mcdn&oi=2028218539&trid=0001d71e2836b7114aedaa1134a49f08fa61u&mid=350014857&platform=pc&upsig=ae0ffae125f9bb8444a12f7bb11e9ce7&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&mcdnid=14000250&bvc=vod&nettype=0&orderid=0,3&agrr=0&bw=93596&logo=A0002000",咕呱咕呱,https://www.bilibili.com/video/BV1jY4y1E7ib
